text,label,language,label_name,text_len,word_count
"The USA government approved a $2,500 billion budget for agriculture. The plan, reviewed by expert panel, aims to eradicate poverty by 2027. Opposition parties offered mixed responses.",0,en,REAL,183,27
ALERT: the opposition leader caught hiding documents on camera — VIDEO PROOF! Deep state PANICKING! Over 10 million million patriots DEMAND justice! USA is FALLING because of elites! RT if you AGREE! Share EVERYWHERE!,1,en,FAKE,217,34
"ALERT: a governor caught lying under oath on camera — VIDEO PROOF! Deep state PANICKING! Over 500,000 million patriots DEMAND justice! France is FALLING because of immigrants! RT if you AGREE! Share EVERYWHERE!",1,en,FAKE,210,33
EXCLUSIVE: Scientists DISCOVER that garlic CURES malaria in just 14 days! Big Pharma DOESN'T want you to know! 10 million doctors SILENCED for revealing this! WAKE UP! The Big Pharma cover-up is REAL!,1,en,FAKE,200,33
"EXCLUSIVE: Scientists DISCOVER that lemon water CURES malaria in just 7 days! Big Pharma DOESN'T want you to know! 2,300 doctors SILENCED for revealing this! WAKE UP! The deep state plot is REAL!",1,en,FAKE,195,33
அதிர்ச்சி செய்தி: a famous actor இரகசியமாக betrays nation! அரசு climate பற்றிய உண்மையை மறைக்கிறது! DELETE ஆவதற்கு முன் SHARE செய்யுங்கள்! AFP இந்த அதிர்ச்சிகரமான உண்மையை உறுதிப்படுத்துகிறது!,1,ta,FAKE,190,23
"EXCLUSIVE: Scientists DISCOVER that lemon water CURES cholera in just 90 days! Big Pharma DOESN'T want you to know! 500,000 doctors SILENCED for revealing this! WAKE UP! The deep state plot is REAL!",1,en,FAKE,198,33
Germany அரசு healthcare துறைக்கு ₹12 கோடி நிதி ஒதுக்கியது. parliament மதிப்பாய்வு செய்த திட்டம் 2026-ல் achieve net-zero நோக்கமாக கொண்டுள்ளது. எதிர்க்கட்சிகள் கலவையான கருத்துக்களை தெரிவித்தன.,0,ta,REAL,191,21
"The UN announced today that new trade agreement will take effect from January 1. Officials confirmed the decision after 7 days of deliberation. The measure is expected to boost employment, according to senior official.",0,en,REAL,218,34
"Stock markets surged on Monday as HDFC reported stellar quarterly earnings. Analysts at JPMorgan revised their 2035 forecast to 4.2%, citing innovation.",0,en,REAL,152,22
இரகசியம் வெளியாயிற்று: turmeric 21 நாளில் dengue-ஐ குணப்படுத்துகிறது! பெரிய நிறுவனங்கள் இதை மறைக்கின்றன! 10 million மருத்துவர்கள் இதை வெளியிட்டதால் நிறுத்தப்பட்டனர்! விழிப்புணர்வு பெறுங்கள்! New World Order உண்மையானது!,1,ta,FAKE,218,23
BREAKING: a tech billionaire SECRETLY meets foreign spy! Government HIDING the TRUTH about vaccines! SHARE before they DELETE this! Reuters confirms SHOCKING revelation that mainstream media REFUSES to cover. This changes EVERYTHING!,1,en,FAKE,233,32
"Stock markets surged on Wednesday as Infosys reported record quarterly earnings. Analysts at ICICI revised their 2035 forecast to 9.0%, citing supply chain issues.",0,en,REAL,163,24
"இரகசியம் வெளியாயிற்று: lemon water 30 நாளில் cholera-ஐ குணப்படுத்துகிறது! பெரிய நிறுவனங்கள் இதை மறைக்கின்றன! 500,000 மருத்துவர்கள் இதை வெளியிட்டதால் நிறுத்தப்பட்டனர்! விழிப்புணர்வு பெறுங்கள்! deep state plot உண்மையானது!",1,ta,FAKE,219,23
அதிர்ச்சி செய்தி: a famous actor இரகசியமாக meets foreign spy! அரசு climate பற்றிய உண்மையை மறைக்கிறது! DELETE ஆவதற்கு முன் SHARE செய்யுங்கள்! PTI இந்த அதிர்ச்சிகரமான உண்மையை உறுதிப்படுத்துகிறது!,1,ta,FAKE,193,24
Apple நிறுவனம் strong காலாண்டு வருவாய் அறிவித்ததால் Monday அன்று சந்தை dipped. JPMorgan பகுப்பாய்வாளர்கள் 2027 கணிப்பை 6.3% ஆக திருத்தினர்.,0,ta,REAL,139,17
HDFC நிறுவனம் record காலாண்டு வருவாய் அறிவித்ததால் Thursday அன்று சந்தை dipped. JPMorgan பகுப்பாய்வாளர்கள் 2026 கணிப்பை 4.2% ஆக திருத்தினர்.,0,ta,REAL,140,17
"LEAKED: secret memo REVEALS that government plans to censor internet by 2027! Insiders FLEE for their lives! 500,000% of population at RISK! They are COMING for your freedom of speech! RESIST now!",1,en,FAKE,196,32
BREAKING: a famous actor SECRETLY betrays nation! Government HIDING the TRUTH about water supply! SHARE before they DELETE this! Reuters confirms SHOCKING revelation that mainstream media REFUSES to cover. This changes EVERYTHING!,1,en,FAKE,230,32
Mumbai reported 10 million new cases of influenza on Monday. Health authorities have deployed medical teams to manage the situation. Officials urge residents to stay home.,0,en,REAL,171,26
"IIT Madras-இல் உள்ள ஆராய்ச்சியாளர்கள் Nature இதழில் ஆய்வு முடிவுகளை வெளியிட்டனர். 3 ஆண்டுகள் 1,200 பங்கேற்பாளர்களுடன் நடத்தப்பட்ட இந்த ஆய்வு cut costs by 30% என்று கண்டறிந்தது. சகாக்கள் ஆய்வு முறையை பாராட்டினர்.",0,ta,REAL,211,26
அதிர்ச்சி செய்தி: a major politician இரகசியமாக betrays nation! அரசு 5G towers பற்றிய உண்மையை மறைக்கிறது! DELETE ஆவதற்கு முன் SHARE செய்யுங்கள்! AFP இந்த அதிர்ச்சிகரமான உண்மையை உறுதிப்படுத்துகிறது!,1,ta,FAKE,196,24
Kolkata reported 10 million new cases of cholera on Tuesday. Health authorities have deployed medical teams to manage the situation. Officials urge residents to get vaccinated.,0,en,REAL,176,26
